TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.384000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.405333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.426666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.448000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.469333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.490666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.512000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.533333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.554666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.576000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.597333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.618666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.640000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.661333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.682666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.704000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.725333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.746666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.768000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.789333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.810666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.832000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.853333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.874666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.896000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.917333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.938666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.960000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.981333333,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
1.002666667,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
1.024000000,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
1.045333333,-655.455,2.62656,6.042,0.418236,0.625218,-1.41842,-5.55948,-8.18592,-3.02534,2.89936,4.06388,3.97146,3.26281,0.573994,3.23249,2.6683,-1.89543,-0.0987179,4.99289,2.4106,-1.95814
1.066666667,-449.583,22.9603,24.897,12.8756,-3.51178,1.17676,6.94638,-2.56831,0.170284,3.14859,-7.54536,4.71667,2.8336,-2.35218,1.475,-2.3076,-1.90793,1.16502,0.857576,-2.47482,1.00008
1.088000000,-212.823,-2.43437,-13.6708,10.1605,14.1943,4.9048,5.93642,2.56074,0.751488,0.721051,2.51512,0.64076,1.55918,0.726388,-2.67409,-2.41591,-3.62798,-2.52146,-0.285287,1.09705,1.1258
1.109333333,-241.203,7.3021,10.6254,6.50389,3.92392,9.03004,9.75927,9.55685,4.75528,4.67595,3.33634,4.9675,0.371193,1.42396,1.57374,0.0328691,-1.02478,-2.22724,-3.112,-3.41007,-3.44672
1.130666667,-248.312,5.43605,6.7424,3.05574,5.87298,7.75619,6.26527,4.66044,3.8541,2.19684,4.76467,5.15002,0.856389,0.49763,0.0963228,-0.826546,-1.68423,-1.14373,-3.25255,-2.29504,-1.71994
1.152000000,-259.135,11.8289,9.11507,3.68643,6.35357,8.07933,6.44829,6.44192,5.09262,4.46553,3.765,4.37803,1.52063,2.82453,3.20833,1.44411,-1.28497,-1.2313,-3.41552,-1.88217,-2.03984
1.173333333,-270.437,16.0115,11.0543,2.00995,1.86456,10.0988,5.5265,4.73199,0.664327,3.31295,3.08603,3.00214,3.09581,4.85207,-0.0473533,1.20888,0.0760929,-2.82001,-2.71489,2.91855,-0.990744
1.194666667,-284.766,24.0224,10.943,1.52859,-1.99449,8.46356,6.94222,4.9391,0.274736,4.61374,-1.63476,4.0367,0.43513,3.73252,-0.0521129,1.8233,1.83812,0.529703,-4.19772,1.04268,0.238181
1.216000000,-298.622,27.0784,10.7128,2.6392,0.94846,9.024,4.84112,0.574583,0.903277,2.67261,-1.5038,4.18503,0.783393,5.26497,0.583647,0.247323,0.62592,0.00850345,-1.4024,1.27147,-0.0277084
1.237333333,-314.21,37.1735,7.15345,0.0507649,0.0254609,11.0625,2.18199,3.90022,0.679161,3.25508,-0.515491,3.18584,-0.681239,2.69345,0.0143803,2.75947,1.38945,-0.214268,-2.56948,0.698469,0.999178
1.258666667,-334.615,42.4369,5.57998,1.50549,-0.576001,10.9377,2.74865,4.94814,-0.434005,1.76408,-2.85564,4.05557,1.35051,3.08458,0.915244,0.948386,1.72499,-2.68096,-2.01483,-2.60854,1.36269
1.280000000,-336.817,40.7683,10.5213,1.13966,0.213624,10.5191,2.99473,4.84955,0.0829198,3.63058,-0.316106,5.6092,3.13063,2.6487,0.198353,1.44681,1.64026,-2.37029,-3.85136,-1.01962,-0.548692
1.301333333,-333.656,41.5817,9.61835,2.57936,0.332654,12.1047,4.83897,5.53945,0.779224,6.43124,1.34898,5.85019,2.25658,3.40498,-0.281471,0.709649,0.694284,-2.8735,-2.08192,-2.07106,0.308682
1.322666667,-230.223,1.64098,6.62559,5.37791,5.4171,5.63029,4.27798,0.0264291,0.748749,4.08754,1.96421,2.25929,0.217132,-0.0986187,-0.876571,-2.35732,0.732564,1.25037,-2.9283,-3.27747,-2.28036
1.344000000,-221.248,-2.39707,9.17632,7.58535,3.26342,4.30607,4.30729,2.77377,-1.1518,1.34573,3.07354,-0.781648,-1.25725,1.04034,1.07758,1.6671,-1.45456,-2.64429,-3.26357,-1.2127,0.750157
1.365333333,-244.356,8.67426,7.76561,6.22608,6.50891,2.41869,2.8739,2.82532,0.685639,-0.318425,-0.318233,1.64911,-1.21889,0.682071,1.62249,1.05354,-1.59895,-2.12501,-2.37836,0.669494,0.861232
1.386666667,-252.272,12.6223,7.15556,3.45059,9.93047,4.73879,2.41941,3.54161,1.79172,-0.477461,1.62976,1.46896,-1.49577,-0.910996,0.388475,0.737098,-0.169887,-1.47412,-2.46239,-1.06773,2.15004
1.408000000,-254.802,13.3732,6.75116,4.43976,8.48942,4.70224,1.96317,4.24231,3.25564,0.273332,2.6312,0.589697,-1.93053,-1.0686,0.471894,0.743365,-0.627009,-1.19966,-2.12157,-0.335054,1.65623
1.429333333,-249.239,3.58938,11.0173,3.64693,3.60497,6.79897,6.30426,2.77204,3.73469,3.29434,3.32137,-0.579246,-1.17764,-0.960006,1.38262,0.272149,-2.45289,-2.33151,-3.63069,-0.13239,0.399426
1.450666667,-243.077,-10.9941,7.22365,7.40435,1.33114,5.3778,7.74044,6.72302,1.43989,2.85581,3.35874,1.08756,-2.40701,-1.42854,-0.0192042,-0.815031,-3.5449,-5.04345,-3.98911,-2.39826,-0.631289
1.472000000,-269.42,-7.73885,14.294,7.79333,2.51082,3.74276,7.96518,5.94033,2.68011,1.59741,1.21511,-0.0786289,-6.8516,-2.70374,0.774172,-2.05699,-0.785454,-4.83541,-4.25858,1.42526,1.82243
1.493333333,-282.31,-5.36541,14.2014,13.2405,5.75385,3.85911,5.98995,3.98724,3.3548,2.817,2.91704,-0.572323,-4.00584,-3.4074,0.205328,0.855843,-1.71556,-3.48726,-2.15828,0.57074,1.32036
1.514666667,-289.772,-3.55291,16.0983,13.9027,6.01235,2.51097,5.70719,4.30474,3.75063,2.7339,3.0749,1.37661,-4.65321,-3.38417,1.09962,1.10894,-0.982164,-4.2574,-2.86735,1.1236,1.22665
1.536000000,-288.456,-1.44504,10.5621,12.8369,10.0515,3.46792,4.48413,3.87702,2.33172,2.54066,4.58839,1.60563,-4.15536,-0.662606,0.522916,-0.208254,0.132763,-2.77674,-1.2623,-1.02265,-1.43998
1.557333333,-203.101,5.57473,-9.2165,20.9909,6.00095,4.86448,4.39901,4.74911,-1.18244,4.62876,0.818229,3.70314,-3.02116,0.813922,-1.3773,0.564761,-2.81592,-0.617828,-2.21793,0.1998,-1.17719
1.578666667,-188.278,1.87973,-15.9963,11.9642,1.99007,10.8014,7.67642,6.94433,0.794349,4.36542,2.62091,5.15245,-1.37639,2.34883,0.0384908,0.858024,-4.34949,0.795817,-2.24917,-0.555221,-4.26059
1.600000000,-197.634,3.22879,-14.5444,16.2899,5.10114,12.3491,6.29687,4.03563,-0.802898,2.4422,0.795191,4.78845,0.990657,3.21645,-0.193079,1.62658,-2.37578,-1.54163,-3.0201,0.0986217,-1.47103
1.621333333,-200.093,2.8475,-15.1358,20.8061,0.559359,8.79962,5.89919,3.27525,-0.433286,3.86577,2.09943,0.666437,-2.04777,0.888699,-0.42552,1.48424,-1.67859,0.105263,-4.39067,-1.3797,-4.59292
1.642666667,-215.176,-2.25702,-17.9295,25.7045,-0.204633,11.0088,5.35494,6.98762,1.54872,4.49959,2.04898,3.62871,1.02342,2.42343,-1.31679,0.237482,-6.27217,-3.70596,-7.23992,1.04889,-2.64989
1.664000000,-213.017,2.26321,-11.8598,25.238,1.79818,8.7468,3.14475,7.37286,2.34865,5.33345,-0.619925,6.29606,-1.1686,3.30596,-2.78392,-0.191592,-4.56961,-0.105115,-4.46188,-0.24755,-6.28423
1.685333333,-222.545,-0.0722621,-12.8613,25.7012,-0.360799,9.32824,6.26654,8.1416,5.16195,2.37019,5.69125,4.00026,3.33546,2.25623,-0.497922,-1.71285,-4.16756,-2.17707,-4.73712,-1.87722,-3.66337
1.706666667,-230.112,1.50717,-8.96767,29.6366,-0.787141,8.01335,4.04261,6.80689,0.635852,3.50907,3.01295,4.12525,1.13214,3.34851,-0.613464,1.5256,-1.41873,-1.52424,-6.06988,-2.52327,-3.07611
1.728000000,-239.154,-1.13161,-7.53717,27.4566,5.67395,8.94826,3.65799,7.23733,1.67431,2.74678,0.408129,2.51834,-1.0464,-0.142029,-1.76372,0.269313,-1.97311,-0.0486001,-4.20545,-0.988789,-6.32544
1.749333333,-246.683,-3.46781,-7.29667,30.2306,5.78642,8.17629,4.2046,4.50548,-0.437081,2.34218,-0.951642,2.59169,-0.593898,0.323413,-2.87841,-0.0928578,-3.02131,1.24079,-4.11224,-2.1618,-4.45705
1.770666667,-241.996,-9.05014,-4.81055,27.5512,7.52054,4.96637,6.03204,2.59706,-1.56443,-0.165871,-3.10297,-0.0165304,-1.2914,1.31044,-2.02601,-0.935499,-2.84055,-0.650918,-6.3434,-2.78304,-3.21772
1.792000000,-214.159,0.282485,2.22051,12.6045,-0.060889,3.50456,1.84186,5.53736,-3.18607,2.57944,-0.743372,1.67345,-3.30149,1.56133,-0.540578,2.15186,0.0791651,0.884998,-3.70786,1.10693,-1.67518
1.813333333,-225.039,0.262077,4.35498,10.399,1.07193,-0.346725,3.80215,3.50262,-1.69899,-1.64566,-3.58261,0.58585,0.576953,0.356701,1.04172,1.92418,1.30652,-0.657024,-1.55972,1.16782,-0.330482
1.834666667,-235.994,5.63354,2.23113,11.1487,4.62133,2.49774,6.59123,1.44493,-1.71613,-2.27166,-3.78632,0.235821,-1.86258,1.60769,2.1317,0.538303,-0.95439,-3.18349,-0.677849,-0.764819,-1.38197
1.856000000,-246.629,7.2015,0.558723,11.2782,4.65483,2.91495,2.1595,0.292484,-0.462269,-1.13512,-1.97244,0.336061,-1.3421,-0.560857,1.75603,1.01123,-0.319351,-1.07598,-3.26846,-0.397172,-0.555674
1.877333333,-258.03,14.4352,1.55522,14.6234,0.94245,5.32623,6.53724,1.15606,-4.02724,1.15795,-1.67063,0.0750553,-2.61485,1.25529,-0.429184,1.35977,-2.76531,-2.61903,-3.54494,0.524064,-2.12216
