TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
14.826666667,-313.659,47.6221,15.3754,11.609,4.54908,10.2604,5.44214,7.35934,-2.39301,4.2603,-0.353153,4.84906,3.1181,7.85823,7.25318,5.34682,-1.25578,-5.57814,0.0157779,-1.84791,2.64804
14.848000000,-341.385,53.3992,18.8781,6.51443,6.22821,10.0135,6.83945,1.40396,-0.768237,5.57786,-2.87806,7.09551,4.67176,8.48718,10.088,6.38414,-1.47542,-9.91744,-0.404807,0.500593,6.97739
14.869333333,-349.84,52.3924,16.6542,3.45329,5.20446,8.96622,8.17723,-0.129462,-1.48553,5.10873,-2.8376,5.85659,4.21145,10.4744,10.28,5.80821,-0.609118,-9.96184,-1.75556,0.542356,5.73445
14.890666667,-355.235,52.9992,14.8022,4.85812,6.87781,7.02392,9.75038,-1.16844,-5.21785,5.68323,-2.72987,6.68596,5.89374,10.1198,11.6446,3.3427,-0.711675,-9.04187,-2.6056,2.74991,7.39992
14.912000000,-353.554,53.8875,15.9473,4.3501,7.31775,4.66255,7.44652,0.65607,-5.00391,5.02378,-2.84984,6.29467,4.72524,8.86199,13.0291,4.9062,-2.75785,-8.02196,-2.17272,2.13882,7.47975
14.933333333,-360.813,56.2704,16.9538,0.768181,8.05014,6.09386,8.42389,0.137965,-6.30266,4.89063,-2.60707,1.58018,4.80524,8.42596,9.81873,4.99304,-1.21416,-6.63923,-2.70672,1.85737,8.77817
14.954666667,-364.353,57.608,19.6289,0.23593,8.50268,7.01417,4.91109,-1.56233,-7.40328,3.7388,-4.14073,2.32557,3.64408,7.79635,12.8897,6.64027,-1.80674,-6.99952,-1.69953,0.824747,8.18288
14.976000000,-360.425,56.7089,20.3018,4.45554,9.79602,5.47622,4.92171,0.705824,-8.58043,2.76596,-2.14372,1.79169,2.06446,8.42707,12.3589,6.10615,-3.17325,-8.93652,0.15439,2.22814,7.50957
14.997333333,-361.094,60.0744,23.4629,3.44343,9.10056,5.55943,6.06816,-0.278822,-8.06075,3.36921,-2.99477,1.36559,1.57231,6.57858,12.1081,5.06015,-2.87687,-7.91465,-0.0345068,3.1201,8.07437
15.018666667,-360.038,59.2132,25.5812,2.86017,9.31796,7.58093,4.66142,-1.61665,-9.10019,3.91665,-4.45166,0.742547,1.99625,6.97184,10.8335,5.7639,-1.36685,-7.55603,-0.635906,3.23157,7.99037
15.040000000,-361.418,59.9515,26.4161,1.4381,8.36357,8.53999,5.25164,-1.88837,-7.23102,4.26434,-4.94939,1.4121,3.02974,5.26897,10.8194,6.98475,-3.3425,-6.43249,0.225016,3.08418,7.55316
15.061333333,-359.82,60.3841,27.259,2.84965,7.94117,5.33033,4.68972,-1.04056,-8.57012,4.32199,-3.19373,0.812402,2.40467,6.15915,10.4858,7.2705,-3.79598,-6.54281,2.28821,2.57699,7.2706
15.082666667,-359.24,60.1352,28.3182,3.44882,8.76921,8.86158,1.87692,-3.58474,-5.3268,3.78749,-4.10717,0.0369935,1.78224,5.17006,9.10443,6.11555,-1.6325,-6.11869,-0.108799,2.74598,7.17
15.104000000,-358.546,59.2019,27.1992,6.36765,9.34993,7.01283,3.42706,-2.39832,-7.73132,4.17503,-5.30238,0.416401,1.98146,5.69174,9.21618,6.25671,-1.84894,-5.95483,0.417883,2.53522,7.56275
15.125333333,-361.571,60.99,28.2911,4.04798,9.51652,9.25717,1.76274,-3.90361,-5.00965,4.36312,-5.77874,0.117769,2.43974,6.26318,8.96326,6.02321,-1.59104,-5.31824,0.347311,3.04397,8.53064
15.146666667,-359.132,58.9866,27.1755,5.84477,8.89347,6.56092,5.79628,-2.5932,-8.22451,5.15122,-3.76683,0.565979,1.82447,6.39524,9.76548,5.53187,-1.56415,-6.05739,0.518148,2.3393,8.45071
15.168000000,-360.82,59.4761,26.6414,7.30418,10.7577,5.80285,4.74135,-2.51386,-8.69733,5.3557,-5.448,1.31349,2.30153,6.72486,10.4448,6.84214,-1.30326,-7.36865,1.51179,3.45039,6.95851
15.189333333,-360.854,58.8643,26.3485,5.93203,10.4911,7.46351,3.95037,-1.53704,-5.58027,3.61814,-4.95704,1.32594,1.22596,7.21995,12.108,5.61139,-1.79082,-6.24273,-0.153134,2.22661,7.95878
15.210666667,-363.282,59.6965,26.7633,5.43895,10.0485,8.51506,3.95305,-2.23086,-5.26254,2.42808,-4.14651,2.92334,2.06853,7.85007,12.1407,5.47702,-1.59588,-6.74062,-0.140581,2.89223,9.66089
15.232000000,-363.178,57.2724,26.9735,5.32882,9.27568,7.52788,5.0756,-1.28776,-6.72571,5.13733,-3.49281,2.22264,3.34404,9.10065,11.5529,6.70642,-0.906189,-7.14604,-1.03931,3.17265,8.94608
15.253333333,-365.856,57.9396,25.7651,3.17135,7.7774,9.12181,4.84853,-1.12916,-4.18036,5.15453,-4.85796,4.39761,4.92267,6.52793,11.6887,8.03229,-1.02708,-6.19329,0.787182,2.76473,8.2029
15.274666667,-349.162,49.0937,23.0296,9.19415,3.5841,10.8096,0.173066,0.195079,-2.23901,3.55598,0.561765,0.531416,3.68711,10.4951,11.4317,8.30527,-1.68394,-4.34669,1.48871,1.43773,6.20415
15.296000000,-218.182,25.0599,5.81215,15.2248,-0.334557,7.62701,0.111945,2.8533,-1.64819,1.75435,0.162021,1.14496,-1.58301,-1.20312,-1.95246,-2.38995,-1.59372,-0.828767,-0.139864,-0.350835,-1.34528
15.317333333,-322.33,49.4171,13.3408,9.59364,5.73113,10.8435,5.78229,5.37531,-2.07171,3.86557,-1.27116,3.87747,3.9305,9.5191,12.1552,7.50806,1.1512,-6.49349,-1.47482,-3.13519,3.22801
15.338666667,-345.918,51.8019,15.0867,5.70889,8.31231,9.70474,7.15988,0.143957,-2.41048,2.35794,-5.05357,5.17558,2.91493,12.6316,13.8658,5.86244,0.858498,-9.93672,-2.34919,0.234123,5.10122
15.360000000,-349.388,50.2061,14.7557,3.60686,6.08662,6.45347,5.56313,-0.958578,-3.15232,2.27862,-4.04924,3.86273,4.11598,11.165,13.0143,6.51287,-1.65273,-11.3684,-3.94984,1.41141,4.43524
15.381333333,-354.005,52.5765,15.5296,1.23931,7.70693,4.64857,3.46602,0.345499,-8.45172,3.67884,-2.32402,1.70709,7.03776,10.003,10.6953,6.40809,-3.53958,-8.51638,-3.72977,1.99299,8.35434
15.402666667,-352.64,51.7033,14.6944,4.42912,7.34293,5.63274,4.15191,-0.313616,-6.72929,-0.701338,-4.30243,2.24798,2.39532,10.9233,11.7803,5.6827,-0.897834,-10.5048,-2.93641,1.66665,5.95424
15.424000000,-360.816,53.4299,16.515,-0.182331,8.33806,4.62418,2.49151,-2.40545,-10.1007,1.57083,-7.63973,-0.0822482,4.72612,8.81663,12.2509,6.28992,-3.08829,-8.0136,-5.07657,1.99087,8.15577
15.445333333,-366.726,55.2592,18.8164,-0.716795,8.18,5.46485,1.20499,-3.58262,-9.94491,-0.421462,-8.04629,-1.3096,4.29549,8.00475,11.0305,5.73159,-4.09381,-9.97703,-3.55933,3.73679,6.63875
15.466666667,-360.593,56.6666,21.5617,1.36873,10.3987,7.67238,2.56192,-3.12302,-7.25249,-1.94321,-7.15819,0.497182,4.50998,7.92394,11.9958,6.46602,-3.31615,-8.11968,-1.84003,3.21068,6.75533
15.488000000,-358.712,56.6252,21.4027,5.23655,10.8282,6.73047,2.7134,-1.31209,-8.99599,0.515874,-7.23358,-0.819659,5.05882,9.72384,11.2752,6.62442,-2.90035,-8.99347,-1.62897,5.00654,7.55019
15.509333333,-359.523,58.2525,23.8835,2.42946,9.20373,7.51365,3.23976,-1.73182,-8.01944,2.42636,-7.83842,0.324215,4.90641,9.08432,10.2556,7.09938,-2.24627,-8.41143,-0.413482,3.60854,7.92236
15.530666667,-355.807,59.7814,23.4219,3.69807,9.91535,5.49562,2.58889,-0.289445,-7.77156,0.737865,-6.63923,1.65536,2.89411,7.75049,12.1707,5.55445,-2.88484,-6.21108,-0.634533,2.5633,8.09366
15.552000000,-356.583,60.4635,23.0198,5.1345,10.9634,5.41115,3.11323,0.423392,-7.08566,0.942835,-6.38301,0.341635,2.86848,7.75992,12.2814,5.35309,-4.93355,-6.73926,-0.34182,2.03823,8.52663
15.573333333,-353.673,59.697,25.0703,4.35399,8.04836,8.38696,5.18655,-2.7131,-9.60639,2.38579,-6.38978,0.963423,3.50008,8.67917,10.1859,4.37101,-0.953922,-7.02656,0.215961,2.57157,8.14845
15.594666667,-356.542,59.9274,25.0814,4.95556,9.00436,8.05567,3.54857,-1.66881,-7.33257,1.83476,-6.60406,0.851207,3.83708,8.01644,10.8842,6.21412,-3.62023,-6.88764,-0.250146,4.304,8.24032
15.616000000,-359.764,61.2226,24.8395,5.04319,10.876,6.60225,4.98103,-0.589564,-10.6407,2.77657,-7.22197,1.97027,4.00233,8.42441,11.0539,6.23269,-2.43748,-7.76695,1.05367,2.79604,9.59428
15.637333333,-356.95,59.2331,24.9468,6.04618,9.62836,7.88831,4.96163,-0.791089,-9.10029,2.79532,-7.05646,0.206669,3.68325,9.17139,11.6807,5.84368,-1.73041,-7.04729,0.121626,2.4057,8.58964
15.658666667,-358.605,58.981,24.6166,6.78503,10.8207,7.91181,6.00866,-0.679452,-10.0357,2.96191,-6.27259,0.912012,4.55588,9.08336,11.1971,5.54412,-2.70631,-6.69313,-0.845266,3.51113,9.33345
15.680000000,-359.962,59.3452,26.0225,3.86533,9.60006,8.10887,5.96426,-0.180418,-7.0889,2.13437,-6.85107,1.69297,4.18365,8.68134,12.9952,7.87152,-2.41951,-6.47254,-0.554893,2.83792,7.85435
15.701333333,-361.513,58.124,23.4632,4.71542,10.2455,7.81638,6.60058,0.17332,-8.63362,2.7775,-4.96878,3.3125,5.48813,9.88734,13.5499,5.17107,-3.05109,-5.0965,0.270461,3.20368,8.79246
15.722666667,-363.509,55.9176,25.0112,4.41423,9.96109,7.64187,4.9543,-1.17222,-6.50517,3.64675,-5.9083,3.22807,6.83753,11.3423,13.965,6.91949,-1.78728,-7.10074,0.856816,5.69546,8.89094
15.744000000,-366.284,58.0313,25.6352,2.32847,9.91968,9.79716,4.62778,-1.97235,-5.74854,4.63432,-5.70311,3.17873,8.13488,10.6103,12.882,6.63182,-3.13636,-7.00925,0.818863,3.03057,8.60059
15.765333333,-355.163,50.5649,24.4826,5.51891,3.12903,13.6015,3.8998,-0.492005,-2.58265,1.77902,-2.28329,2.17027,7.04722,11.0143,11.7646,8.72796,-3.77203,-6.83364,1.25119,-0.70128,6.60279
15.786666667,-233.152,29.3057,9.49719,16.7752,1.39329,8.20341,1.21826,2.95658,-1.72572,1.58009,0.411046,2.40277,-0.547929,0.777468,-0.887711,-0.947035,-1.57785,-0.347549,-1.04503,-0.791957,-2.54837
15.808000000,-328.789,50.8718,15.3942,6.68052,0.758455,9.37938,3.30132,3.59806,-1.53206,5.25997,0.104646,4.60751,6.10832,9.22808,11.0363,5.87531,-0.471178,-4.97637,-1.99831,0.324223,4.37174
15.829333333,-347.338,49.4233,16.8989,6.04422,6.30116,12.7736,4.88149,-0.145864,-3.74272,-0.0650219,-3.17903,2.55673,6.59567,12.2542,12.7199,8.88612,-2.44483,-9.39141,-2.02594,0.852833,4.7826
15.850666667,-353.135,52.0973,14.4687,4.78104,6.68391,8.40681,7.36479,-0.921397,-5.71294,0.617893,-4.69732,3.68644,5.2584,10.6412,13.4704,7.32046,-2.23651,-9.22563,-2.39317,2.06,5.9076
15.872000000,-355.784,51.014,16.0848,4.90495,8.0058,9.08433,8.5631,-3.50324,-7.01294,2.22783,-6.96907,3.33665,5.38723,11.5991,14.8742,5.28066,-0.310229,-8.62796,-3.69499,2.56564,5.5622
15.893333333,-358.149,52.0285,18.1055,5.33162,9.76357,8.38328,5.97721,-2.28238,-6.89791,-0.560188,-5.57199,4.32246,4.55692,12.1687,14.7592,5.23464,-2.0433,-9.06674,-1.72797,4.31199,7.66005
15.914666667,-363.057,55.8454,18.8226,2.80301,11.3348,9.50509,5.25983,-1.43776,-9.27859,-1.3719,-5.85342,1.85598,5.90656,10.4862,13.3844,7.26121,-3.01904,-7.35505,-1.43784,2.13104,8.92789
15.936000000,-360.366,56.4353,20.0104,2.70349,8.7446,6.19197,4.44468,-1.96558,-9.79084,0.268211,-7.77482,0.907636,5.05024,10.3422,13.0795,6.75236,-1.94056,-8.81905,-1.24805,4.34779,7.28233
15.957333333,-362.541,56.6662,18.6694,3.98024,9.95549,6.34557,3.05083,-2.38023,-10.2671,-1.09825,-6.29529,-0.349894,5.67729,11.6885,11.1781,5.16788,-3.54024,-9.67753,-1.84962,4.87147,8.0149
15.978666667,-361.652,57.1939,21.4087,4.18364,10.6679,4.79509,2.56316,-1.67551,-9.83779,-1.82875,-7.1969,-1.42678,4.56831,10.173,11.5833,6.31007,-4.56707,-9.22684,-1.66914,4.83146,7.48874
16.000000000,-363.269,59.3451,24.1524,3.4032,9.43673,8.22796,3.06484,-3.296,-8.05267,-1.71511,-9.11619,0.613608,5.47097,7.2938,10.2465,7.7918,-5.18393,-10.4843,0.652862,4.60398,7.50157
16.021333333,-361.104,59.2448,24.1254,4.67709,11.0622,8.25761,3.85342,-3.06767,-9.56438,-1.20068,-8.87501,0.968696,4.43408,8.45409,12.2998,5.4744,-3.92559,-8.92601,-0.98603,4.25749,8.60285
16.042666667,-360.488,59.2927,25.0332,4.83396,10.5545,7.18111,3.7481,-1.78076,-9.60652,0.177193,-7.7187,0.391415,4.51406,9.58558,11.7655,6.10075,-3.88422,-7.35326,-0.818501,4.09883,9.25818
16.064000000,-361.646,58.293,27.2879,3.80113,11.629,9.99515,2.86712,-4.16804,-6.65277,0.219352,-8.654,0.881171,5.72483,8.39261,11.4017,6.93109,-4.01554,-8.15768,0.865666,5.10968,7.08862
16.085333333,-362.508,60.217,28.3665,4.41657,11.7874,9.51138,2.09983,-3.18616,-8.30838,0.77981,-8.90975,2.25528,5.86118,7.86976,12.522,7.24646,-6.40946,-8.20631,1.43905,4.0655,7.39695
16.106666667,-362.879,60.13,26.1485,4.22986,11.6855,11.163,4.60544,-3.33653,-9.36449,0.696258,-7.32436,2.7216,5.29877,8.5208,11.976,5.35987,-4.32398,-6.1232,1.01701,2.44779,6.96111
16.128000000,-362.454,57.9189,27.1352,4.77449,11.2574,10.3161,5.09965,-3.62174,-9.28985,2.6063,-8.05909,1.08634,7.54906,9.18121,12.1232,7.01437,-3.05972,-7.43754,1.35392,2.81766,6.64156
16.149333333,-363.249,56.7107,24.277,6.73466,12.3967,9.30767,4.88083,-1.72932,-10.8746,1.69169,-5.31644,0.475835,7.25263,12.8034,11.9591,5.54522,-3.07601,-5.50019,0.323409,2.6889,8.1435
16.170666667,-362.787,56.9454,25.6095,4.80276,10.8074,8.48441,4.59313,-1.49535,-6.68077,1.65222,-5.99032,1.02883,5.87556,10.9172,13.4839,7.05377,-2.08374,-6.76394,0.125423,2.57474,8.14736
16.192000000,-365.166,56.0124,27.0089,4.40422,9.70671,9.49016,6.14124,-2.92359,-8.31068,2.4701,-5.75273,1.8301,7.51668,11.8488,12.8368,7.31645,-2.11336,-7.8586,0.360475,4.37605,7.53644
16.213333333,-364.371,54.9231,23.8211,4.31843,11.2044,9.82528,5.23809,-0.842572,-7.45306,2.95613,-5.07458,4.01923,7.73915,11.3712,13.5998,6.78442,-3.5112,-7.03063,0.711076,2.40353,6.23743
16.234666667,-362.888,50.9576,23.3965,5.89977,7.44476,9.37192,4.9031,-1.89982,-4.69476,3.49577,-4.30007,4.79827,7.7593,13.9506,15.6659,6.91069,-2.5526,-7.68481,0.348634,2.9093,5.68892
16.256000000,-350.378,48.074,22.1244,5.03666,2.32448,12.4484,3.12994,1.03073,-5.29021,3.19231,-1.08886,5.2099,7.84526,11.4267,12.7124,7.11939,-0.494243,-6.47939,-0.201026,-0.178815,2.89939
16.277333333,-267.214,40.1579,9.30408,15.2072,1.45506,10.573,0.998515,5.26511,-1.65937,1.75952,-2.64973,2.90232,-0.905456,6.31243,2.92101,1.90862,-3.70442,-3.53432,-4.68697,0.250998,-1.58431
16.298666667,-334.238,49.625,14.512,8.76746,7.20917,13.9379,4.59887,3.26542,-4.19715,-0.720917,-3.05308,4.98866,7.13872,10.4735,11.8864,5.12879,-4.33831,-9.78132,-2.79132,-1.08212,4.01449
16.320000000,-345.631,49.8984,16.8717,6.57583,7.64618,12.2203,8.13891,0.349492,-3.76994,1.59112,-5.82637,4.13263,6.16022,13.6467,12.291,6.69799,-2.35131,-10.9064,-3.43849,1.13672,5.5336
16.341333333,-347.979,50.6683,16.1959,5.59635,7.93588,11.3771,9.29044,-0.204557,-6.52526,0.258969,-6.65596,3.27793,5.68034,13.7209,13.6722,7.42828,1.25509,-8.26582,-2.508,1.02359,5.87649
16.362666667,-348.77,52.6722,16.6068,5.81049,8.65899,10.0353,8.89347,-1.60288,-6.89407,1.72653,-6.88737,4.61034,6.2464,12.6401,13.7637,5.18752,-0.923092,-8.26438,-2.24719,1.0354,7.33075
16.384000000,-352.686,53.9473,18.8761,6.00237,11.3143,11.1877,8.29008,-2.08212,-8.49021,1.00821,-8.35174,3.22443,7.25893,13.0824,13.2708,6.38305,-1.71176,-9.08021,-1.89181,0.750359,7.36804
16.405333333,-355.494,55.9152,19.7322,5.833,12.4581,11.1441,7.44052,-2.05788,-9.79837,0.420761,-9.8358,1.87484,8.66596,11.05,13.2097,7.61917,-2.81355,-9.33414,-1.42336,1.6622,9.28012
16.426666667,-356.801,57.7112,20.1117,3.5186,12.3133,10.845,5.45555,-1.71349,-10.6544,-2.66107,-7.02655,2.68479,6.46753,11.4219,11.9577,5.00592,-2.09764,-6.85608,-2.25987,2.24001,9.32538
16.448000000,-358.544,57.4106,21.0557,1.22211,12.7768,9.68975,2.8835,-1.0255,-10.0283,-4.35428,-6.96551,2.78935,6.04143,11.0365,12.5607,6.16794,-2.25116,-7.14788,-0.620832,2.7095,8.01096
16.469333333,-360.578,58.5453,20.6044,1.39733,12.0899,8.63108,5.21824,-1.97138,-11.1625,-0.982392,-8.39524,0.101822,7.24934,10.1556,10.8124,5.82149,-1.27417,-8.17729,-1.56574,4.21619,6.93363
16.490666667,-357.576,58.3993,22.2691,3.63501,11.2453,9.75575,4.67684,-2.58203,-11.805,-2.08936,-9.8556,1.54947,6.57459,8.98884,10.9972,5.67981,-3.0824,-8.52698,-1.55706,3.27741,7.8751
16.512000000,-355.736,60.4917,23.2835,2.02695,10.9353,8.52657,4.02602,-2.62739,-8.13976,-1.91786,-9.38654,1.60673,4.6714,8.47203,11.5091,4.41019,-2.73905,-8.51466,-2.147,2.78996,8.23328
16.533333333,-359.55,59.1968,25.0139,2.95554,10.7861,10.567,3.36329,-2.78219,-8.65433,-0.226639,-10.8807,0.584965,6.47644,9.28399,12.0358,7.27633,-3.51553,-7.69651,-1.3454,3.93917,6.97693
16.554666667,-358.716,57.7032,23.0956,3.42246,12.2858,9.88025,4.67482,-2.85986,-9.01657,-1.80144,-8.37429,2.64579,7.08414,10.3981,12.3604,6.66283,-2.96143,-6.59287,-0.530107,2.9778,7.95488
16.576000000,-360.378,58.0814,25.0125,4.5936,12.3254,11.1856,4.11851,-3.72025,-8.91881,-0.847486,-8.25818,1.56838,7.84611,10.8707,11.4437,6.09345,-4.17752,-7.05381,-0.00889459,3.75793,9.4609
16.597333333,-359.958,59.4006,24.0743,4.9274,13.01,9.82621,6.44489,-2.0695,-9.78855,-1.27122,-9.07026,1.68722,7.49759,9.24582,11.0699,7.80582,-1.47244,-9.30809,-0.151537,4.66884,6.85083
16.618666667,-362.366,58.5582,22.8055,5.62234,14.5243,10.677,5.30975,-1.93005,-9.07558,0.270491,-10.4261,2.0664,8.46526,11.0694,12.3732,6.72346,-3.13898,-10.3893,0.0935968,3.52701,7.21452
16.640000000,-360.433,57.1412,23.6901,3.60541,11.5365,10.6567,4.63304,-0.432028,-7.96238,-0.290494,-8.62277,3.91942,8.27358,10.1897,13.7579,8.31343,-2.5644,-8.30996,-1.13829,3.04683,6.78604
16.661333333,-362.238,55.1797,23.0585,2.25607,10.525,11.398,6.62051,-2.42178,-9.42205,1.51009,-6.90386,3.94387,10.0605,12.2981,12.2299,8.00542,-1.27927,-7.23476,-0.25053,3.71038,6.75811
16.682666667,-364.117,54.6911,23.352,3.62992,10.46,10.6549,6.7106,-0.503975,-9.31927,1.12726,-7.34989,3.88386,8.2853,12.1927,13.9741,8.18698,-2.00052,-7.29542,-0.431501,3.05033,7.02616
16.704000000,-363.648,54.9827,23.255,3.26747,11.942,10.3827,6.74726,-0.473585,-8.76365,2.34875,-7.16735,3.89149,10.2427,11.9748,11.6379,8.30047,-3.40525,-9.05231,0.224194,1.87042,5.44905
16.725333333,-360.889,52.3977,21.2319,3.59651,9.16545,11.4841,6.23117,0.999237,-5.22607,2.03482,-5.64921,6.85205,8.85433,11.6004,12.682,7.05113,-2.95816,-9.47122,-1.80844,1.25994,4.1975
16.746666667,-332.061,46.9477,17.8412,-0.500048,0.430821,6.17971,3.25327,1.39518,1.21772,2.08593,-0.305038,6.18586,8.00334,11.1558,12.2043,8.33996,1.23186,-5.11647,-1.87159,2.92874,3.9785
16.768000000,-291.14,46.2453,8.44438,15.0908,5.09076,9.94153,1.53877,3.39146,-1.14613,1.33224,-1.29,1.00438,1.89787,6.14206,4.66353,0.282002,-1.63414,-4.86572,0.210758,-2.22464,1.4233
16.789333333,-341.841,46.6607,15.4825,9.36481,7.65712,14.4113,6.62773,2.91861,-2.04089,0.506909,-3.31487,3.73619,8.35682,13.0546,12.952,8.30786,-0.291843,-10.1533,-1.95144,-1.92504,3.98495
16.810666667,-347.42,48.9539,18.0394,8.58261,8.65243,10.2632,10.7952,-0.960466,-3.21032,3.95822,-6.81937,4.58049,7.1889,12.5119,13.0316,6.08343,0.758837,-9.03189,-3.01321,1.15588,6.62432
16.832000000,-352.384,52.2518,18.0148,7.78761,10.6386,9.92722,9.07324,0.917671,-5.02635,4.4543,-8.05237,3.3024,6.61739,13.0148,14.0439,5.80308,-0.252691,-8.12393,-2.69407,0.416683,5.71635
16.853333333,-355.313,50.9285,21.5191,8.47384,10.9303,12.2651,8.21133,-1.0952,-6.26734,2.02503,-10.107,4.3438,6.71446,12.7438,14.2202,5.82138,0.559361,-9.00705,-2.46355,1.97597,9.44245
16.874666667,-351.542,52.1895,21.3162,9.28323,8.98914,10.3909,7.56137,-0.0968101,-5.67684,1.12536,-7.6319,3.39857,6.64036,12.0972,12.2522,6.56293,0.601306,-9.4103,-0.848656,2.12368,8.1426
16.896000000,-357.85,55.3825,22.3506,8.36624,12.7859,9.38208,5.52843,0.0494765,-6.82648,-0.753306,-9.8251,5.07873,5.53618,11.4666,14.6946,6.19296,-2.33568,-8.42907,-0.340591,1.54128,9.07769
16.917333333,-361.643,55.8206,22.8448,5.91748,13.1258,9.27517,5.30649,0.324336,-8.50473,0.0227627,-8.68959,2.12584,6.24744,11.5547,13.9305,6.04034,-3.31894,-6.13725,-0.428136,0.749457,10.1957
16.938666667,-366.541,56.8537,26.2387,5.65487,12.5221,9.62403,4.46444,-2.30567,-7.33724,-1.33441,-9.58283,1.50232,7.2341,11.4284,13.5537,5.57282,-3.48056,-8.83534,-0.929727,3.75245,9.9341
16.960000000,-364.276,55.7307,25.5041,6.88992,12.8718,10.4827,5.03159,-1.88604,-9.07123,-1.7163,-10.1375,-0.604015,7.08383,11.4686,11.4914,6.18483,-3.75424,-8.79203,-0.864847,3.87033,8.44216
16.981333333,-361.483,56.5263,27.1284,5.47969,11.7109,8.9162,4.07015,-2.12435,-7.78001,0.388784,-10.4303,-0.814492,6.36907,10.1173,10.405,5.14623,-3.25753,-8.682,-0.839244,3.94241,8.87975
17.002666667,-365.553,58.6246,26.6258,6.44987,10.2164,8.92005,4.85922,-1.63705,-10.5483,-0.369713,-9.40458,-0.790471,7.05653,11.129,10.3474,6.19856,-2.27131,-8.66415,-1.355,3.80281,8.01635
17.024000000,-365.686,55.739,25.453,7.70956,13.5771,9.87776,4.58983,-1.80741,-9.04127,-2.56262,-9.49296,0.280023,6.42161,11.0609,12.8215,5.14175,-4.35824,-7.39281,0.105511,1.99582,8.69484
17.045333333,-368.678,58.2663,28.336,5.62526,12.2865,11.0495,4.05527,-4.9455,-8.54086,1.45318,-11.9692,0.339361,8.91106,10.925,11.9715,4.85741,-2.48481,-8.88185,-0.156885,4.27646,8.78474
17.066666667,-369.179,56.3483,27.1915,7.52354,11.9245,10.825,4.38922,-2.06874,-9.05361,1.34513,-10.9894,0.159377,8.14314,11.8413,12.7615,5.79004,-3.81007,-8.06304,-0.190702,3.92964,9.50213
17.088000000,-367.855,55.1386,26.3832,7.47515,12.4487,10.9011,6.02872,-2.49397,-9.51873,-0.0169792,-10.0931,0.975832,9.90187,11.9171,11.367,7.12486,-2.88336,-8.75623,0.285803,3.83433,6.39383
17.109333333,-367.025,54.504,25.4395,6.41165,11.3496,11.6931,6.97931,-1.25565,-9.46435,1.42999,-10.5242,-0.512449,8.35911,13.7396,12.4609,7.40667,0.235999,-8.0441,-1.28101,2.43761,5.93034
17.130666667,-368.038,53.9933,23.7284,6.68421,11.4891,8.81093,6.01676,-0.109806,-8.21354,0.880414,-8.03518,2.61639,7.94988,14.1719,13.3196,5.77689,-1.17487,-7.68085,0.00250747,3.80464,7.98375
17.152000000,-372.392,53.9909,24.6744,4.32583,9.82078,11.7938,5.36782,-1.32794,-6.84018,0.302369,-9.37655,4.24271,10.1186,13.5322,15.1727,9.46481,-1.70232,-7.00793,0.0873177,2.06565,7.60855
17.173333333,-369.413,51.9525,23.2854,5.01772,11.2265,8.75356,5.81318,1.68606,-6.33318,0.643823,-5.96171,3.17894,9.34926,14.0411,14.1018,6.59701,-2.60045,-5.55894,-0.614142,2.14607,6.9838
17.194666667,-372.95,50.508,22.1132,5.40526,10.2613,10.058,6.42622,0.510795,-6.78179,2.55203,-6.65608,6.3015,12.095,14.246,14.6092,8.10402,-2.7743,-6.88577,-0.567497,1.81567,5.89307
17.216000000,-374.369,47.2986,21.4047,5.41695,10.2728,9.66372,8.08768,-0.0790961,-6.48479,3.8231,-6.34442,5.82445,13.2521,17.1745,15.3886,7.72247,-1.21586,-8.33447,-1.72257,2.04721,5.92096
17.237333333,-272.075,25.0738,5.9592,13.6931,-0.826933,6.57025,0.421472,3.57441,-0.181264,2.73413,1.80805,5.45592,4.70391,6.78076,4.13527,3.32245,0.861383,0.635931,-0.347991,-0.251443,-1.66958
17.258666667,-305.066,45.9436,8.50203,16.349,2.91279,9.72487,-0.19475,5.00487,-2.4613,2.74642,-0.113425,2.41293,3.55006,4.55632,5.91639,1.09565,0.531446,-3.40366,0.71532,-2.49489,-0.713063
17.280000000,-339.905,48.2569,19.8787,9.08284,6.24327,14.4641,7.77345,2.63792,-4.46814,2.75291,-3.81014,4.19219,9.71366,12.4698,10.9528,6.25651,-1.4847,-9.06918,-2.18506,-1.02251,4.83607
17.301333333,-343.41,51.1861,20.2779,10.0078,7.24303,11.0777,10.2369,-0.136109,-5.74541,1.80988,-6.8587,6.67317,5.92276,12.8754,12.9231,5.38267,-0.0210625,-8.48879,-1.46274,0.838871,4.3513
17.322666667,-346.932,50.7903,21.5115,9.81584,6.66355,13.3036,9.83528,0.246308,-6.60268,-1.40836,-5.85777,4.97647,6.28937,12.2566,11.5505,6.58343,-0.360745,-7.85018,-1.38721,1.37097,6.96922
17.344000000,-352.523,51.4308,21.5594,8.3974,11.1276,13.042,10.4717,-0.732672,-8.66526,-2.91198,-7.46029,6.06333,6.10718,14.1224,14.6614,6.42138,0.45692,-7.91585,-0.866611,0.423714,7.50615
