TIME,27.4658,30.2124,32.959,35.7056,38.4521,41.1987,43.9453,46.6919,49.4385,52.1851,54.9316,57.6782,60.4248,63.1714,65.918,68.6646,71.4111,74.1577,76.9043,79.6509,82.3975,85.144,87.8906,90.6372,93.3838,96.1304,98.877,101.624,104.37,107.117,109.863,112.61,115.356,118.103,120.85,123.596,126.343,129.089,131.836,134.583,137.329,140.076,142.822,145.569,148.315,151.062,153.809,156.555,159.302,162.048,164.795,167.542,170.288,173.035,175.781,178.528,181.274,184.021,186.768,189.514,192.261,195.007,197.754,200.5,203.247,205.994,208.74,211.487,214.233,216.98,219.727,222.473,225.22,227.966,230.713,233.459,236.206,238.953,241.699,244.446,247.192,249.939,252.686,255.432,258.179,260.925,263.672,266.418,269.165,271.912,274.658,277.405,280.151,282.898,285.645,288.391,291.138,293.884,296.631,299.377,302.124,304.871,307.617,310.364,313.11,315.857,318.604,321.35,324.097,326.843,329.59,332.336,335.083,337.83,340.576,343.323,346.069,348.816,351.562,354.309,357.056,359.802,362.549,365.295,368.042,370.789,373.535,376.282,379.028,381.775,384.521,387.268,390.015,392.761,395.508,398.254,401.001,403.748,406.494,409.241,411.987,414.734,417.48,420.227,422.974,425.72,428.467,431.213,433.96,436.707,439.453,442.2,444.946,447.693,450.439,453.186,455.933,458.679,461.426,464.172,466.919,469.666,472.412,475.159,477.905,480.652
0.000000000,244.157,294.661,343.544,296.081,241.46,234.752,210.782,186.696,198.634,207.806,223.681,238.005,219.944,225.157,238.944,216.574,201.829,190.611,184.753,213.458,227.139,235.365,303.423,340.128,277.928,231.883,244.236,296.076,237.451,253.302,451.79,792.003,1009.42,4705.38,15919.9,20828.3,10980.3,2389.6,1023.94,792.942,411.742,170.414,240.368,296.135,245.356,249.782,300.788,332.967,282.035,241.317,231.881,200.72,184.34,199.238,206.607,222.143,226.521,209.207,223.366,229.014,202.048,188.68,176.441,178.822,207.439,210.113,224.707,302.388,322.269,252.43,214.031,235.762,294.047,275.884,301.041,440.714,737.721,1119.44,6274.3,17521.1,19082.3,8335.22,1727.46,1035.23,744.45,364.238,149.381,253.368,282.704,238.222,248.326,295.372,310.502,262.758,233.727,219.04,185.096,177.273,192.292,198.701,211.464,206.332,194.314,213.52,209.502,181.669,169.173,158.204,168.961,192.484,186.233,211.102,291.628,291.429,220.858,192.342,224.878,312.433,357.674,339.928,412.969,656.512,1384.21,7917.85,18170.9,16479.5,5973.3,1331.64,1003.68,672.684,307.461,143.623,259.404,261.157,226.503,239.821,278.579,279.332,239.331,218.397,198.06,165.743,165.337,178.769,184.772,192.251,180.313,176.241,195.559,182.955,157.123,145.126,138.22,155.14,169.817,159.069,195.727,270.802,250.916,186.817,169.261,220.799,379.993,488.082,361.755,374.129
1.365333333,221.118,271.493,350.715,277.86,218.481,221.33,197.393,163.428,187.123,190.731,208.453,231.175,200.315,208.482,233.257,198.657,187.133,176.716,162.486,202.281,212.532,209.552,291.87,347.471,251.355,209.658,213.346,291.938,213.658,196.138,437.336,722.614,883.106,4402.93,22297.8,31343.6,13585.8,1765.93,1041.15,714.623,433.68,99.5249,243.814,283.43,217.732,225.296,283.223,336.162,260.829,221.276,219.946,184.583,162.65,188.974,188.558,210.087,217.578,188.409,210.801,223.09,182.975,176.644,159.925,159.912,197.456,194.709,197.164,299.944,325.575,225.645,191.309,206.294,287.252,245.199,257.193,389.455,708.298,834.147,6662.06,25499,28208.7,9427.99,1273.79,1030.06,702.141,374.74,85.2663,263.436,264.085,214.066,223.241,283.545,307.886,241.891,216.418,208.469,166.661,158.984,182.093,181.612,202.053,195.084,174.349,205.289,202.164,163.518,158.958,140.171,154.631,182.889,170.131,184.35,298.011,288.073,196.263,168.629,196.356,301.55,337.947,305.221,331.183,662.041,952.742,9335,27108.8,23630.1,6057.41,1090.82,954.799,673.329,294.512,93.6778,269.159,239.094,205.413,216.1,270.751,271.435,220.823,203.752,188.288,146.445,150.996,168.161,170.281,184.423,167.343,158.909,190.918,173.804,141.694,135.387,120.821,145.114,160.422,142.055,173.313,282.62,241.08,164.748,145.687,188.925,376.755,505.218,326.915,280.967
2.730666667,171.422,210.83,314.071,219.513,168.64,176.534,160.455,117.556,153.051,147.351,165.548,193.663,153.788,163.952,196.603,154.227,147.062,141.588,117.746,166.741,167.793,158.307,237.937,314.101,186.297,167.751,146.49,264.183,156.912,130.72,369.364,534.227,734.697,3395.13,27946.6,42354,14833,999.805,877.476,568.898,394.762,38.0907,229.481,229.124,166.494,168.539,229.784,294.724,202.938,173.025,177.631,145.961,119.114,155.29,144.491,170.086,179.885,142.136,170.282,187.506,139.322,141.334,123.791,119.51,162.815,152.563,145.084,255.186,291.945,162.258,153.507,141.653,256.145,175.736,183.476,308.819,535.933,580.57,6076.5,33296.8,37400.6,9250.78,803.811,819.897,595.808,343.159,26.5317,258.067,199.86,170.239,163.98,236.949,262.723,188.077,170.334,170.291,127.057,120.322,148.342,139.832,165.505,158.358,130.541,170.178,167.758,123.398,128.459,104.322,120.418,149.253,132.203,133.137,265.301,250.563,141.58,129.484,141.808,250.582,278.651,218.652,243.889,527.008,527.479,9667.72,36341.8,30318.1,5167.32,841.18,724.081,602.052,262.392,42.133,260.795,174.667,164.728,160.062,229.002,225.505,172.939,161.11,154.674,107.726,118.15,134.817,133.145,151.506,132.897,119.58,161.662,141.071,107.449,108.835,87.5171,117.208,128.802,108.653,125.948,261.509,198.479,122.964,102.617,143.357,304.357,486.057,226.93,193.801
4.096000000,115.014,131.94,248.39,142.02,108.327,117.057,111.783,66.0259,108.169,92.4965,110.669,137.795,96.9513,108.033,140.476,99.8567,95.2897,97.0799,67.4854,117.78,109.578,99.0093,160.774,253.414,106.6,117.109,78.4712,202.638,110.62,80.3093,241.781,357.722,505.475,2207.9,31819.4,52148.2,14560.5,422.545,579.089,379.928,335.222,5.58438,209.704,153.722,103.087,106.039,156.354,224.206,129.591,112.44,120.16,98.1266,69.21,110.01,89.7486,116.124,126.626,86.3528,117.03,133.478,87.1888,94.95,80.1588,72.9118,114.421,98.8484,86.9214,184.084,233.943,88.5762,106.226,77.3108,197.16,100.242,120.331,182.693,346.982,365.311,4897.77,39582.1,45129.4,8048.69,445.734,536.106,399.38,319.636,2.20982,229.228,125.109,111.428,97.6723,170.456,190.546,121.172,111.161,117.427,80.75,74.5527,102.885,88.2921,113.943,109.56,77.9049,121.067,117.77,75.6135,88.378,62.8875,78.8457,102.851,85.3234,76.5175,205.133,192.637,80.391,82.7133,85.5305,179.34,184.51,141.443,142.94,330.388,240.627,9011.04,44400.9,35327.3,3786.7,566.804,477.933,420.068,254.981,25.4513,217.478,105.53,110.358,94.1712,168.597,156.566,113.031,105.636,107.979,64.1216,77.8832,90.294,86.9197,104.103,89.6275,72.087,117.829,96.4918,66.0985,74.8153,50.0391,80.9966,86.3154,69.3507,72.3918,214.218,140.079,77.5244,55.3538,93.81,207.546,403.618,138.934,123.591
5.461333333,64.0832,63.6087,173.087,71.4312,54.3047,62.3667,65.5001,24.8144,66.1013,43.9747,58.8604,82.7191,47.2732,56.29,84.5066,51.3566,47.4186,57.1868,27.5991,68.8999,57.3458,48.3394,86.1375,183.029,42.3173,69.1812,26.4934,142.624,73.5197,46.3814,136.723,217.558,233.635,1308.95,33411.9,59269.2,13161,123.452,313.863,168.593,284.279,24.5466,176.236,84.5369,51.0519,53.2577,88.2514,145.816,65.0587,57.3172,65.2256,55.7487,28.4209,66.1738,42.8499,63.3321,74.4775,39.8924,65.4165,78.9575,43.0779,50.6245,42.6726,35.178,65.686,50.7624,40.1168,110.5,167.957,31.9449,63.4151,26.6301,137.553,45.1384,58.9359,75.3618,217.631,161.776,3664.31,43413.7,50249.8,6423.48,190.174,323.832,178.989,298.156,29.4556,185.534,58.7582,59.7466,43.4825,105.503,113.779,62.1856,57.6473,65.1745,42.2953,36.0843,58.5539,44.1477,63.1964,62.2513,34.8466,72.0735,67.3832,36.0685,49.9796,28.4567,43.211,57.528,43.0543,32.331,138.685,130.786,32.7936,46.4088,40.3109,104.168,109.232,66.9906,53.0228,188.025,80.3151,7785.05,50072,37957.4,2502.01,269.618,298.315,227.378,252.802,47.1826,163.669,46.0313,60.6784,39.6477,107.786,86.989,58.6885,55.7293,61.3984,29.2658,42.9177,47.6508,45.911,58.1792,48.7631,32.4433,73.387,52.732,31.24,43.3467,19.6061,47.3276,46.8981,34.4662,29.4528,158.529,84.3344,38.6459,24.2931,56.8246,99.857,319.308,71.5277,59.6639
6.826666667,31.4742,25.067,105.152,24.4788,18.8897,24.9433,31.1264,3.49833,35.0541,13.2957,22.5597,40.5789,15.8062,21.4744,41.6112,18.9111,15.6097,29.5404,6.55484,31.5319,22.3274,16.5488,34.6227,117.718,9.23397,37.2025,2.80875,83.0602,63.2029,40.9635,69.4873,99.8325,54.074,834.936,32914.6,63104.7,11256.7,24.5069,172.63,36.896,202.201,87.1262,147.135,38.0867,16.5369,20.5574,44.111,80.2737,22.5055,20.267,26.4272,26.5073,6.33071,33.269,13.7458,25.3371,35.1789,11.8586,28.4747,37.6221,15.1454,19.52,19.0801,13.4261,28.7095,18.8107,12.5422,55.7966,110.033,3.45027,33.909,6.01473,83.9688,13.4027,21.7109,26.6488,127.308,20.0671,2698.1,44654.5,52399,4934.15,29.7778,192.05,55.2706,244.807,100.154,134.523,22.3833,24.7417,10.9526,57.1937,54.6245,23.0349,21.2785,26.9945,18.5036,13.3724,26.0648,16.0261,26.3356,27.6376,9.46746,34.9845,30.0541,11.9484,22.064,8.85951,20.0436,24.1873,15.1148,7.97117,83.6871,83.3958,7.91028,22.7862,18.0183,53.5081,47.7359,18.9562,11.8863,117.979,10.097,6409.22,52957.1,38190.7,1656.01,53.8788,158.53,107.2,243.343,105.364,100.674,14.5059,28.4692,7.69271,58.469,36.4645,22.2369,21.6266,26.5482,9.94167,20.1799,17.8527,18.2803,24.8752,20.1536,8.84289,38.2588,21.4632,9.91546,20.5619,3.37617,23.1601,19.0967,11.7007,6.45561,107.038,48.3926,16.4453,9.3445,31.7215,30.6151,243.733,34.5488,17.9154
8.192000000,14.285,14.2087,56.9682,4.54676,3.23486,6.36911,11.4979,0.527823,16.9985,1.21412,4.83457,15.8715,2.88876,5.5455,16.5264,3.85365,2.17928,14.7902,2.26497,10.3759,5.5181,2.89005,11.1968,70.4298,5.14128,17.189,1.30428,47.3741,61.5147,56.6777,18.1561,31.4938,32.7746,604.485,31109.5,64085.9,9342.84,60.5009,106.641,2.277,126.302,170.031,104.685,17.9435,4.93565,8.32851,24.5401,37.2838,3.93669,3.60785,6.72799,10.7558,2.06085,14.5035,2.094,6.10089,12.8178,1.39368,9.54,14.2528,3.04593,4.87166,9.12748,5.77838,8.43566,4.13849,1.80345,26.7328,70.6637,1.78332,15.8026,5.35017,46.7227,10.7296,10.5921,5.35871,61.7621,19.3297,1980.44,43934.6,52202.9,3747.07,18.8565,97.0973,10.0944,203.927,182.557,83.0052,7.74328,8.51417,2.54276,30.3534,19.9339,4.90697,4.39015,7.09124,7.9094,6.06273,9.07818,3.69276,7.17132,8.98653,0.620428,13.9097,10.1057,2.18037,7.55155,3.37104,8.71102,6.55328,2.76119,0.333605,48.5955,56.9987,4.29409,11.4678,14.3154,21.7516,17.0202,10.3685,2.7795,76.6336,44.012,5128.14,53454.7,36818.9,1157.89,12.3716,59.2098,30.6719,252.702,162.305,53.6907,2.67973,10.6521,0.0498566,28.4902,9.87876,4.89246,5.1276,7.69427,4.08064,9.81841,3.97075,4.88079,7.29315,5.76335,0.669142,16.7689,5.89199,1.43744,8.12185,0.400196,9.57551,4.98651,1.86992,0.7943,68.5448,35.7637,8.8127,6.99205,23.4845,1.96607,175.8,49.8402,3.84893
9.557333333,7.76251,18.356,30.6057,1.39013,0.0220128,0.765022,3.44579,5.6216,9.17598,0.413752,0.305187,5.19623,0.953458,1.93039,5.84466,0.124531,0.968009,9.18157,5.24387,2.296,0.739383,0.0490613,6.53924,43.0255,14.477,8.76426,8.4815,25.946,59.4991,63.0036,3.9585,11.1133,98.5193,385.765,29065.2,63298.8,7702.2,209.229,65.581,0.912466,95.7377,212.248,75.8091,10.9111,5.32517,6.47771,20.5453,16.7557,0.134032,0.0314008,0.663433,4.3697,6.36816,7.18106,0.469484,0.782547,3.73163,0.529333,3.54729,5.22593,0.183333,2.11977,7.47795,5.01679,1.35785,0.525305,0.0418364,17.3715,48.5785,11.0004,9.2563,11.7279,27.2086,14.0152,6.30202,0.481877,28.7618,138.254,1322.21,42389.4,50851.6,2754.81,163.026,42.3897,1.89643,179.023,225.779,50.2982,6.35606,4.89759,5.3053,19.1741,6.48019,0.300159,0.225788,0.711755,4.68778,7.14341,4.15485,0.702032,1.27212,2.24985,0.470358,5.44096,3.63695,0.231568,3.21739,5.25578,4.54791,0.816198,0.266026,0.541508,32.7048,45.1021,8.89468,9.30971,15.7803,14.0445,11.8085,9.82394,1.86292,46.2963,181.866,3972.35,52585.7,34996.9,740.2,104.618,18.7021,10.9867,245.49,191.513,25.8787,3.57007,4.56488,4.61507,14.2122,1.56016,0.405041,0.497729,1.13089,4.3717,7.19489,1.5728,0.771523,1.40482,1.27461,0.765126,6.82883,1.88506,0.151775,3.47688,3.60912,3.69434,0.568189,0.101829,2.78803,47.5422,35.0761,7.87332,9.26726,18.7266,7.93183,154.994,59.6458,1.7721
10.922666667,6.58232,22.3523,19.3101,2.44335,0.291889,0.0834506,1.71008,7.5783,8.33506,1.81186,0.554523,2.24421,1.14719,1.6934,2.85451,0.232332,2.81569,8.86221,6.08,0.940252,0.289681,0.0400204,7.01186,30.3194,20.3786,6.53595,11.3189,15.2098,54.8982,51.0331,11.4587,4.24904,172.397,137.836,27576.7,62017.1,6486.77,396.837,43.8519,4.29884,83.5517,215.076,53.3587,9.06562,6.09044,7.36472,20.6211,9.57177,0.501318,0.435341,0.00136904,2.63509,8.52148,6.86664,0.938617,0.743807,1.49366,0.937388,2.46936,3.04101,0.0263485,3.56175,8.31377,4.48992,0.405226,0.494702,0.139095,15.031,38.6434,16.1599,7.37846,13.125,17.2005,17.0414,2.33379,3.68554,11.9697,284.198,704.287,41045.4,49492.8,1924.59,355.715,21.6244,12.7463,150.682,235.04,29.6203,7.02577,4.22696,8.38633,15.5333,3.35513,0.0167039,0.379916,0.0904872,3.53911,8.48899,4.94304,0.400908,0.679728,0.873128,1.06075,3.25985,2.68259,0.0889457,3.72945,6.94558,3.12075,0.109122,0.530793,1.31506,25.9825,40.8162,11.7535,8.79924,13.8976,14.459,16.383,14.7224,1.95647,23.6856,355.097,3021.77,51456.1,33621.7,321.765,223.286,8.79534,27.6818,214.625,197.349,12.2864,5.09147,3.16873,8.90665,9.19641,0.62161,0.079447,0.246128,0.361063,4.17663,7.35965,3.15,0.157893,0.440674,0.525887,1.42507,3.7974,1.92391,0.313181,3.28785,5.23301,2.08724,0.0106109,0.340009,4.21962,37.2998,36.1211,8.53614,9.79968,14.0176,25.8796,163.323,58.7882,1.65877
